lenovo,s960 (vibe x),7990,เงิน,16 GB,Lenovo Vibe X มือถือบางเพียง 6.9 มม. และมีน้ำหนับเบา 120 กรัมเท่านั้น ขนาดหน้าจอ 5 นิ้วความละเอียด Full HD 1080P ใช้กระจกหน้าจอ Gorilla Glass 3 มาพร้อมกับ Android 4.2 Jelly Bean Quad Core 1.5GHz  RAM 2GB  หน่วยความจำภายใน 16GB  กล้องความละเอียด 13MP และกล้องหน้าความละเอียด 5MP
samsung,galaxy ace 2,4800,ขาว:ดำ,4 GB,Galaxy Ace 2 สมาร์ทโฟนขนาดย่อมเยา ระดับ Dual Core ระบบปฏิบัติการ: Android 4.1.2 (Jelly Bean) หน่วยประมวลผล NovaThor U8500 ความเร็ว 800 MHz หน่วยความจำ 4 GB (ตัวเครื่อง) RAM 768GB พร้อมกล้องความละเอียด 5 ล้านพิกเซล 
twz,ta 18,2290,ขาว:ดำ:เหลือง,512 MB,TWZ TA 18 แอนดรอยด์โฟนราคาประหยัด มาพร้อมหน้าจอกว้าง 4.5 นิ้ว หน่วยประมวลผล Singlecore 1 GHz แรม 512 MB มีทั้งกล้องหน้าและกล้องหลัง คุ้มค่าด้วยการทำงานสองซิม
twz,ta 5,1890,ดำ:ขาว:เหลือง:แดง:ทอง,512 MB,สมาร์ตโฟนราคาประหยัดจาก TWZ มาพร้อมกันหน้าจอแสดงผล 3.5 นิ้ว ความละเอียด HVGA หน่วยประมวลผล 1 GHz แรม 256 MB รองรับการใช้งาน 2 ซิิม และดูทีวีได้ด้วย
huawei,ascend y320,2990,ขาว-ดำ,4 GB,Huawei Ascend Y320 สมาร์ตโฟนราคาประหยัดจาก Huawei มาพร้อมหน้าจอ 4 นิ้ว หน่วยประมวลผล Dualcore 1.3 GHz แรม 512 MB กล้องถ่ายภาพขนาด 2 ล้านพิกเซล รองรับการใช้งาน 2 ซิม
samsung,galaxy grand 2,9900,ขาว:ดำ:ชมพู,8 GB,GALAXY GRAND มอบพื้นที่หน้าจอสูงสุดบนสมาร์ทโฟนที่เพรียวบาง คุณสมบัติพร้อมสรรพ รองรับความบันเทิงแบบพกพาได้อย่างไร้ขีดจำกัด เพลิดเพลินกับวิดีโอ เกม และเว็บบนจอแสดงผลขนาดใหญ่ที่คมชัดสดใส ขณะที่ถือโทรศัพท์ไว้เพียงมือเดียว หน้าจอขนาดใหญ่กว่า ตัวเครื่องเพรียวบางกว่า สมบูรณ์แบบสำหรับการเล่นเกม ดูวิดีโอ
huawei,ascend g700,7990,ขาว:ดำ,8 GB,ตอบสนองชีวิตไลฟ์สไตล์ในยุคแห่งดิจิตอลของคุณด้วย Huawei Ascend G700 ด้วยดีไซน์ที่เรียบหรู ตัวเครื่องแข็งแรงทนทาน แบตเตอรี่ใช้งานได้ยืนยาวทำให้สนทนาต่อเนื่องได้เป็นระยะเวลานาน มาพร้อมหน้าจอขนาด 5 นิ้ว ทำให้คุณใช้งานได้อย่างเต็มตา มีการแสดงรายละเอียดของหน้าจอที่คมชัด และประมวลผลรวดเร็วด้วย Quad-core 1.2GHz processor ทำให้การทำงานของคุณมีประสิทธิภาพมากยิ่งขึ้น
huawei,ascend g610,5990,ขาว:ดำ,4 GB,Huawei Ascend G610 มาพร้อม ระบบปฏิบัติการ Android 4.2 เสริมความแรงด้วย หน่วยประมวลผล Quad Core จอแสดงผล qHD กว้าง 5 นิ้ว กล้องถ่ายรูป 5 ล้านพิกเซล พิเศษสุดพร้อมรองรับการใช้งาน 2 ซิมการ์ด และสามารถเพิ่มการ์ดหน่วยความจำ microSD สูงสุด 32 GB อีกด้วย
nokia,asha 500,2190,เหลือง:ดำ:เขียว:แดง:ฟ้า:ขาว,4 GB,Nokia Asha 500  สมาร์ทโฟนราคาย่อมเยาว์ มากับหน้าจอ 2.8 นิ้ว กล้อง 2 ล้านพิกเซล จดจำการตั้งค่าได้ถึง 5 ซิมการ์ดรองรับการใช้งานสองซิมเพื่อให้บริหารจัดการทั้งแพคเกจค่าโทรและค่าใช้งานอินเตอร์เน็ตที่คุ้มค่าที่สุด ทั้งสองรุ่นสามารถขยายหน่วยความจำได้ถึง 32GB ด้วย MicroSD การ์ด
nokia,asha 503 ... [[1 ซิม]],2990,เหลือง:ดำ:แดง:ขาว:เขียว:ฟ้า,4 GB,Nokia Asha 503 สมาร์ทโฟนราคาย่อมเยาพร้อมกล้อง 5 ล้านพิกเซล รองรับ 3G หน้าจอ 3 นิ้ว พร้อมด้วยระบบปฎิบัติการ Nokia Asha 1.2 ที่ให้คุณใช้งานอย่างรวดเร็วด้วยระบบ Fastlane เพียงแค่ Swipe เท่านั้น แถมมีสีสันสุดชิคให้เลือกถึง 6 สีด้วยกัน !!
nokia,asha 503 ... [[2 ซิม]],3090,เหลือง:ดำ:แดง:ขาว:เขียว:ฟ้า,4 GB,Nokia Asha 503 DualSIM สมาร์ทโฟน 2 ซิมราคาย่อมเยาพร้อมกล้อง 5 ล้านพิกเซล รองรับ 3G หน้าจอ 3 นิ้ว มากับระบบปฎิบัติการ Nokia Asha 1.2 ที่ให้คุณใช้งานอย่างรวดเร็วด้วยระบบ Fastlane เพียงแค่ Swipe เท่านั้น แถมมีสีสันสุดชิคให้เลือกถึง 6 สีด้วยกัน !!
cherry,mobile cosmos x2,4490,ขาว:ดำ,16 GB,Cherry Mobile Cosmos X2 มาพร้อมกับหน้าจอ Super AMOLED HD หน่วยประมวลผลแบบ Quad Core RAM 1GB หน่วยความจำตัวเครื่องสูงถึง 16GB อีกทั้งยังสามารถเพิ่ม การ์ดหน่วยความจำ microSD สูงสุด 32 GB กล้องหลังความละเอียด 18 ล้านพิกเซล BSI sensor และกล้องหน้าความละเอียด 5 ล้านพิกเซล สามารถบันทึกวีดีโอ ภาพเคลื่อนไหว ความละเอียด 1080 x 1920 พิกเซล
i-mobile,i-style 7.5,3990,ขาว:ดำ,4 GB,เพราะการพัฒนาของ i-mobile ที่ไม่เคยหยุดนิ่ง จึงทำให้เกิด Smart Phone ใหม่ที่จะมอบทุกปฏิบัติการที่จะตอบสนองความต้องการให้กับคุณด้วยราคาที่น่าถูกใจอย่าง i-Mobile i-Style 7.5 ที่มาพร้อมระบบปฏิบัติการ Android 4.2 ที่มีความไวอย่างเหลือเชื่อ หน้าจอ 4.5 นิ้ว  อีกทั้งมีกล้องความละเอียดมากถึง 5 ล้านพิกเซล
i-mobile,iq 9.1,8590,ขาว:ดำ,16 GB,i-mobile IQ 9.1 ตัวเครื่องจะมาพร้อมกับ Android 4.2 Jelly Bean ใช้ CPU เป็น MTK6589 Quadcore ความเร็ว 1.2 Ghz. Ram 1GB หน่วยความจำมาในเครื่อง 16GB ขนาดหน้าจอ 5.9 นิ้ว ความละเอียด HD 1 280x720 พิเซล และเป็นแบบ IPS กระจกหน้าจะเป็นแบบป้องกันรอยขีดข่วน Dragontrail รองรับ 2 ซิม มี Smart Gesture ที่ใช้ท่าทางการเคลื่อนไหวบางเพื่อออกคำสั่งกับเครื่องได้อีกด้วย
i-mobile,iq 9.1a,8590,ขาว:ดำ,16 GB,i-mobile IQ 9.1 ตัวเครื่องจะมาพร้อมกับ Android 4.2 Jelly Bean ใช้ CPU เป็น MTK6589 Quadcore ความเร็ว 1.2 Ghz. Ram 1GB หน่วยความจำมาในเครื่อง 16GB ขนาดหน้าจอ 5.9 นิ้ว ความละเอียด HD 1 280x720 พิเซล และเป็นแบบ IPS กระจกหน้าจะเป็นแบบป้องกันรอยขีดข่วน Dragontrail รองรับ 2 ซิม มี Smart Gesture ที่ใช้ท่าทางการเคลื่อนไหวบางเพื่อออกคำสั่งกับเครื่องได้อีกด้วย
oppo,find 5  [[32gb]],13990,ขาว:ดำ,32 GB,OPPO X909 Find 5 มาพร้อมหน้าจอขนาด 5 นิ้ว และยังนับเป็นมือถือรุ่นแรกในโลก ที่ใช้กระจกแบบเทคโนโลยี OGS โดยหน้าจอมีความโปร่งแสงยิ่งขึ้น และมีความใสอย่างมาก ใช้ CPU Qualcomm Snapdragon S4 Pro APQ8064 Quad-Core 1.5GHz ที่ใช้ CPU ขนาด 28 นาโนเมตร ประหยัดพลังงานเเละมีประสิทธิภาพสูง จึงทำให้การประมวลผลข้อมูลเป็นไปด้วยความเร็วและแรง จอแสดงภาพใช้การประมวลผลกราฟิก Adreno 320 GPU ที่มีประสิทธิภาพสูงในการดูภาพ คุณจะรับรู้ได้ถึงความสวยสมจริงในทุกรับชม ดื่มด่ำในการดูภาพได้อย่างเต็มที่ แรงด้วย RAM 2 GB ทำให้เวลาเล่นแอพพลิเคชั่นต่างๆ จะไหลลื่นและไม่มีสะดุด
samsung,galaxy note 3 [4g],19900,ชมพู:ดำ:ขาว,32 GB,Samsung Galaxy Note 3 ประกาศราคาออกมาแล้วว่าจะขายในบ้านเราอยู่ที่ 23500 บาทก็คิดว่ามีหลายคนจะอยากจับจองเป็นเจ้าของ Samsung Galaxy Note 3 กันอยู่บ้างไม่มากก็น้อย (ไหนจะดราม่าเรื่อง Samsung Exynos ปะทะ Snapdragon 800 สุดร้อนแรงนั่นอีก 555+) ก็เอาเป็นว่าบทความนี้ผมจะขอ Preview เจ้า Samsung Galaxy Note 3 ให้ทุกท่านได้ติดตามรับชมกันประกอบการตัดสินใจก็แล้วกันครับว่าจะรอซื้อหรือไม่รอซื้อดีครับ
acer,liquid z3s,1990,ขาว:ดำ,4 GB,พบนิยามใหม่แห่งความคุ้มค่ากับสมาร์ทโฟน Android ราคาสบายกระเป๋ากับ Acer Liquid Z3S รุ่นอัพเกรดจาก Acer Liquid Z3 มาพร้อมกับกล้องความละเอียด 5 ล้านพิกเซล พร้อมกับหน้าจอขนาด 3.5 นิ้ว ซีพียู Dual-Core 1GHz รองรับ 2 ซิมการ์ด และรัน Android เวอร์ชัน 4.2.2 พร้อมทั้งรองรับ 3G WiFi และ GPS ซึ่งถือเป็นปัจจัยขั้นพื้นฐานที่ต้องการของผู้ใช้ส่วนใหญ่
acer,liquid z5,4300,เทา:ขาว,4 GB,สมาร์ทโฟน 2 ซิม หน้าจอใหญ่ 5.0 นิ้ว ราคาย่อมเยาว์ พร้อมหน่วยประมวลผล Dualcore 1.3 GHz และระบบปฎิบัติการ Android 4.2.2 กล้องความละเอียด 5 ล้านพิกเซล หน่วยความจำเครื่อง 4GB บางเพียง 8.8 mm และพิเศษกับลำโพงคู่หน้าแบบสเตอริโอ พร้อมระบบเสียงจาก DTS มีปุ่ม Acer Rapid อยู่หลังเครื่อง 
nokia,lumia 1320,9900,ขาว:ดำ:เหลือง:ส้ม,8 GB,Nokia Lumia 1320 Phablet ราคาเป็นมิตรจาก Nokia ที่ทำงานด้วยระบบปฏิบัติการ Windows Phone 8 (Lumia Black Update : GDR3) ขนาดหน้าจอใหญ่ 6 นิ้ว พร้อมความละเอียดระดับ HD ที่ให้คมชัดแล้วยังใช้งานได้ดีแม้กระทั่งอยู่กลางแจ้ง มาพร้อมหน่วยประมวล Snapdragon 400 Dualcore Krait 1.7 GHz และกล้องความละเอียด 5 ล้านพิกเซลอีกด้วย
sony,xperia t2 ultra [[2ซิม]],13990,ขาว:ดำ:ม่วง,8 GB,Sony Xperia T2 Ultra โดดเด่นด้วยหน้าจอขนาดใหญ่ถึง 6 นิ้ว ความละเอียด HD ที่จะทำให้คุณได้สัมผัสประสบการณ์ความบันเทิงได้อยา่งเต็มรูปแบบ มาพร้อมกับระบบปฎิบัติการ Android 4.3 หน่วยประมวลผล Quad core Snapdragon 400 1.4 GHz และกล้องความละเอียด 13 พิกเซล 
sony,xperia e1...[[1ซิม]],4490,ขาว:ดำ:ม่วง,4 GB,SONY Xperia E1 สมาร์ทโฟนรุ่นเล็ก น้ำหนักเบาพกพาได้คล่องตัว ออกแบบมาผู้ที่หลงไหลในการฟังเพลงโดยเฉพาะ ตัวเครื่องมีปุ่มพิเศษอย่าง ปุ่ม Walkman เพื่อให้เข้าถึงโลกแห่งเสียงเพลงได้ง่ายขึ้น แถมลำโพงในตัวยังดังได้มากสุดถึง 100 เดซิเบลเลยทีเดียว มาพร้อมระบบปฎิบัติการ Android 4.3 หน่วยประมวลผล Qualcomm Snapdragon 200 Dual core 1.2 GHz 
sony,xperia z1 compact,17990,ขาว:ดำ:เหลือง:ชมพู,16 GB,Sony Xperia Z1 Compact สมาร์ทโฟนขนาดกะทัดรัด ที่ถอดแบบมาจากรุ่นพี่อย่าง Xperia Z1 ได้อย่างลงตัว ไม่ว่าจะเป็นสุดยอดกล้องความละเอียด 20.7 ล้านพิกเซล Sony Xperia Z1 Compact มีสเปคภายในเหมือนกับ Xperia Z1 ทุกประการ ทั้งความเร็วของ CPU ที่ใช้ Snapdragon 800 2.2 GHz แรม 2 GB จะต่างจากรุ่นพี่อยู่อย่างเดียวก็ตรงขนาดหน้าจอที่ถูกปรับลดลงมาอยู่ที่ 4.3 นิ้ว (ความละเอียด HD) เพื่อทำให้การพกพาสะดวกขึ้น 
htc,desire 601,10900,ขาว:ดำ,4 GB,HTC Desire 601 Dual Sim สมาร์ทโฟนที่จะมาเอาใจคนรักความบันเทิงแบบเต็มพิกัด มาพร้อมกับหน่วยประมวลผล Quad coe CPU 1.2 GHz หน้าจอขนาด 4.5 นิ้ว ตอบสนอง Life Style ที่ไม่หยุดนิ่งของคนรุ่นใหม่ ไม่ว่าจะเป็นการดูหนังระดับ HD หรือเปิดเว็บไซต์รวดเร็วฉับไว พร้อมรองรับการทำงานแบบ 2 ซิมอีกด้วย  
lenovo,s930,7990,เงิน,8 GB,Lenovo S930 สมาร์ทโฟนหน้าจอใหญ่ราคาสบายกระเป๋า ด้วยขนาดหน้าจอที่ใหญ่ถึง 6 นิ้ว มาพร้อมกับ CPU Quad Core 1.3 GHz แรมขนาด 1 GB ติดกล้องมาให้ 8 ล้านพิกเซล ถือว่าเป็นรุ่นที่น่าสนใจไปอย่างยิ่งสำหรับคนที่ต้องการมือถือจอใหญ่ พร้อมกับราคาสบายกระเป๋าเลยครับ 
lenovo,a269i,1990,ดำ,512 MB,สวัสดีค่ะเพื่อน ๆ ชาว TechXcite  วันนี้มีสมาร์ทโฟนราคาเบาๆ ดีไซน์เรียบง่ายจากค่าย Lenovo มารีวิวให้ดูกันอีกแล้วนะคะ นั่นก็คือ Lenovo A269i ซึ่งเหมาะมากๆเลยสำหรับผู้ที่กำลังสนใจหรือคิดจะเริ่มเล่นระบบปฏิบัติการ Android เพราะสเปคและประสิทธิภาพต่างๆไม่ได้ขี้ริ้วขี้แหล่เลยล่ะค่ะ
i-mobile,iq 5.5,5790,ดำ:ขาว,4 GB,i-mobile IQ 5.5 รองรับ 2 ซิมการ์ด กว้าง 5.5 นิ้ว ความละเอียด 540 x 960 พิกเซล ระบบปฏิบัติการ: Android 4.2.2 (Jelly Bean) หน่วยประมวลผล : MTK 6582M Quad Core ความเร็ว : 1.3 GHz กล้องดิจิตอล 12 ล้านพิกเซล  พร้อมแฟลช LED กล้องมาพร้อม BSI sensor สำหรับถ่ายภาพในที่แสงสว่างน้อย กล้องหน้า ความละเอียด 8 ล้านพิกเซล
i-mobile,i-style 8.1,4690,ขาว:ดำ,4 GB,i-mobile i-Style 8.1 ตัวเครื่องจะมาพร้อมกับ Android 4.2 Jelly Bean ใช้ CPU เป็น MTK6572 Dual core ความเร็ว 1.2 GHz. หน่วยความจำมาในเครื่อง 4 GB ขนาดหน้าจอ 5 นิ้ว  รองรับ 2 ซิม 
i-mobile,iqx bliz - 1058,9900,ขาว:ดำ,32 GB,i-mobile IQ X Bliz ออกมาให้ได้จับจองเป็นเป็นที่เรียบร้อยแล้ว ด้วยหน้าจอขนาด 5.5 นิ้ว แบบ Ful HD แรงสะใจด้วย หน่วยประมวลผล 1.5 GHZ.Quad Core พร้อมแรม 2 GB หน่วยความจำในตัว 32 GB กล้องความละเอียด 18 ล้านพิกเซล เทคโนโลยี BSI พร้อม LED แฟลช ระบบปฏิบัติการ Android 4.2 Jelly Bean
i-mobile,iqx bliz - 1059,9900,ขาว:ดำ,32 GB,i-mobile IQ X Bliz ออกมาให้ได้จับจองเป็นเป็นที่เรียบร้อยแล้ว ด้วยหน้าจอขนาด 5.5 นิ้ว แบบ Ful HD แรงสะใจด้วย หน่วยประมวลผล 1.5 GHZ.Quad Core พร้อมแรม 2 GB หน่วยความจำในตัว 32 GB กล้องความละเอียด 18 ล้านพิกเซล เทคโนโลยี BSI พร้อม LED แฟลช ระบบปฏิบัติการ Android 4.2 Jelly Bean
oppo,r1,11990,ขาว:ดำ,16 GB,Oppo R1 สมาร์ทโฟนตัวล่าสุดจากทางค่าย Oppo ที่มาพร้อมกับ ColorOS ที่จะช่วยเพิ่มสีสันและลูกเล่นให้กับสมาร์ทโฟนของคุณ พร้อมดีไซน์ที่หรูหราด้วยวัสดุกระจกทั้งหน้าและหลัง หน่วยประมวลผล CPU Quadcore 1.3 GHz GPU Mali-400 MP แรม 1 GB หน่วยความจำ 16 GB เพลิดเพลินกับกล้อง 8 ล้านพิกเซล กล้องหน้า 5 ล้านเอาไว้ถ่าย Selfie ได้สวยๆใสๆเลยล่ะครับ ^^
oppo,find 5 mini,8990,ขาว:ดำ,4 GB,Oppo Find 5 Mini สมาร์ทโฟนที่ได้แรงบันดาลใจมาจากรุ่นพี่อย่าง Find 5 มาพร้อมกับ ColorOS ที่จะช่วยเพิ่มสีสันและลูกเล่นให้กับสมาร์ทโฟนของคุณ  หน่วยประมวลผล CPU Quadcore 1.3 GHz GPU Mali-400 MP แรม 1 GB หน่วยความจำ 4 GB เพลิดเพลินกับกล้อง 8 ล้านพิกเซล กล้องหน้า 2 ล้าน
oppo,neo,4990,ขาว:ดำ,4 GB,Oppo Neo สมาร์ทโฟนรุ่นเล็กจาก Oppo มาพร้อมกับ ColorOS ที่จะช่วยเพิ่มสีสันและลูกเล่นให้กับสมาร์ทโฟนของคุณ  หน่วยประมวลผล CPU Dual core 1.3 GHz GPU Mali-400 MP แรม 512 MB หน่วยความจำ 4 GB เพลิดเพลินกับกล้อง 5 ล้านพิกเซล กล้องหน้า 2 ล้าน
gnet,gphone g714,4990,ขาว:ดำ,4 GB,GNet Smart Hero G714 สมาร์ทโฟน 2 ซิม ซีพียูระดับ Quadcore แรม 1 GB พร้อมหน้าจอคมชัดระดับ IPS และกล้อง 5 ล้านพิกเซล 
lenovo,k910l (vibe z),13490,เงิน,16 GB,Lenovo Vibe Z สุดยอด Phablet จาก Lenovo บางเพียง 7.9 มม. มาพร้อมขนาดหน้าจอ 5.5 นิ้ว Full HD ใช้กระจกหน้าจอ Gorilla Glass 3 มาพร้อมกับ Android 4.3 Jelly Bean และหน่วยประมวลผลสุดทรงพลัง Snapdragon 800  RAM 2GB  หน่วยความจำภายใน 16GB  กล้องความละเอียด 13MP และกล้องหน้าความละเอียด 5MP
i-mobile,iq6.1,7900,ขาว:ม่วง:เทา,4 GB,พบกับสมาร์ทโฟนสเปคเทพ แต่ราคาสุดย่อมเยากับ i-Mobile IQ6.1 อีกหนึ่งสมาร์ทโฟนคุณภาพเยี่ยมสายเลือดไทยภายใต้แบรนด์ I-Mobile ที่มาพร้อมฟังก์ชันครบครัน แต่ราคาสบายกระเป๋า ด้วยสเปคที่ลงตัว กับระบบปฏิบัติการ Andriod 4.2 ทั้งยังรองรับการใช้งาน 2 ซิม พร้อมกล้องหลังคมชัดระดับเทพถึง 18 ล้านพิกเซลเลยทีเดียว
i-mobile,iq6.3,7490,ดำ:ขาว,4 GB,พบกับสมาร์ทโฟนสเปคเทพ แต่ราคาสุดย่อมเยากับ i-Mobile IQ6.3 อีกหนึ่งสมาร์ทโฟนคุณภาพเยี่ยมสายเลือดไทยภายใต้แบรนด์ I-Mobile ที่มาพร้อมฟังก์ชันครบครัน แต่ราคาสบายกระเป๋า ด้วยสเปคที่ลงตัว กับระบบปฏิบัติการ Andriod 4.3 ทั้งยังรองรับการใช้งาน 2 ซิม พร้อมกล้องหลังคมชัดระดับเทพถึง 18 ล้านพิกเซลเลยทีเดียว
i-mobile,iq6.3a,7490,ดำ:ขาว,4 GB,พบกับสมาร์ทโฟนสเปคเทพ แต่ราคาสุดย่อมเยากับ i-Mobile IQ6.3A อีกหนึ่งสมาร์ทโฟนคุณภาพเยี่ยมสายเลือดไทยภายใต้แบรนด์ I-Mobile ที่มาพร้อมฟังก์ชันครบครัน แต่ราคาสบายกระเป๋า ด้วยสเปคที่ลงตัว กับระบบปฏิบัติการ Andriod 4.3 ทั้งยังรองรับการใช้งาน 2 ซิม พร้อมกล้องหลังคมชัดระดับเทพถึง 18 ล้านพิกเซลเลยทีเดียว
i-mobile,i-style 2.4,2990,ขาว:ดำ:เขียว:แดง,4 GB,i-mobile i-STYLE 2.4 รองรับ 2 ซิมการ์ด ราคาย่อมเยา ระบบปฏิบัติการ Android 4.1.2 (Jelly Bean) หน่วยประมวลผล Dual Core กล้องดิจิตอล 5 ล้านพิกเซล พร้อมแฟลช  กล้องหน้า ความละเอียด 0.3 ล้านพิกเซล
i-mobile,i-style 2.4a,2990,ขาว:ดำ:เขียว:แดง,4 GB,i-mobile i-STYLE 2.4A รองรับ 2 ซิมการ์ด ราคาย่อมเยา ระบบปฏิบัติการ Android 4.1.2 (Jelly Bean) หน่วยประมวลผล Dual Core กล้องดิจิตอล 5 ล้านพิกเซล พร้อมแฟลช  กล้องหน้า ความละเอียด 0.3 ล้านพิกเซล
sony,xperia z1 [4g],20990,ขาว:ม่วง:ดำ,16 GB,Sony Xperia Z1 สุดยอดสมาร์ตโฟนกล้องเทพที่รวมเอาความเป็นที่สุดของ Sony เอาไว้ในเครื่องเดียวให้ทุกท่านได้ติดตามกันเสียทีครับ ทั้งนี้ส่วนตัวผมมีโอกาสได้ใช้งานจริง Sony Xperia Z1 มาแล้วหนึ่งสัปดาห์เต็ม็ต้องบอกว่าประทับใจในประสิทธิภาพของ Sony Xperia Z1 เอามากๆจนกลับมาเป็นสาวก Sony เต็มตัวอีกครั้ง 555+ บอกตามตรงว่าถ้าได้หยิบเครื่องมาใช้แล้วจะวางไม่ลง ส่วนจะดีไม่ดีอย่างไรขอเชิญทุกท่านไปติดตามบทความด้านล่างนี้กันเลยดีกว่า
lg,g flex,24990,ดำ,32 GB,LG G Flex สุดยอดสมาร์ทโฟนที่มาพร้อมกับนวัตกรรมใหม่ทางด้านดีไซน์ ฉีกทุกกฎเกณฑ์ มาพร้อมหน้าจอที่โต้ง และสามารถยืดหยุ่นได้ แถมฝาหลังยังสามารถรักษารอยขีดข่วนได้ด้วยตัวเอง และความสามารที่มากล้นจาก LG G2 อีกเพียบ ไม่ว่าจะเป็น Rear key หรือ Knock On หน้าจอขนาด 6 นิ้ว 720P HD หน่วยประมวลผล Snapdragoon 800 2.2 GHz แรม 2 GB หน่วยความจำ 32 GB กล้องหลัง 13 ล้านพิกเซล
lenovo,s920 [[8gb]],7990,ขาว:ดำ,8 GB,สมาร์ทโฟนดีๆมาฝากกันอีกเช่นเคย แน่นอนมาวันนี้ไม่มามือเปล่าแต่มาพร้อมกับเจ้า Lenovo S920 สมาร์ทโฟนจากค่ายยักษ์ใหญ่คอมพิวเตอร์ หลายคนอาจสงสัยว่า เอ๊ะ!! Lenovo มาผลิตสมาร์ทโฟนแล้วมันจะดีเหมือนคอมพิวเตอร์รึป่าว ก่อนอื่นเลยมาทำความรู้จัก Lenovo S920 กันก่อน มาพร้อมกับระบบปฏิบัติการ Android 4.2 (Jelly Bean) หน่วยประมวลผล MTK 6589 Quad Core ความเร็ว : 1.2 GHz พร้อม RAM 1GB หน่วยความจำความจำ 4GB สเปคที่ให้ก็ถือว่าแรงพอตัวครับ
acer,liquid s1,7990,ดำ,8 GB,Phablet ขนาดหน้าจอ 5.7 นิ้ว ความละเอียด HD 720P  น้ำหนักเครื่องอยู่ที่ 195 กรัม หน่วยความจำเครื่อง 8GB หน่วยความจำสำรอง กล้องหลังความละเอียด 8 ล้านพิกเซล ใช้ออโตโฟกัสได้ มี LED แฟลช ชิปประมวลผล Quadcore จาก MediaTek ความเร็วในการประมวล 1.5GHz ชิปกราฟิก PowerVR SGX 544MP แบตเตอรี Li-Ion 2400 mAh ระบบปฏิบัติการหลักเป็นแอนดรอยด์ 4.2 มาพร้อมระบบเสียงจาก DTS
acer,liquid e2,4990,ขาว:ดำ,4 GB,สำหรับตัว Acer Liquid E2 เป็นสมารท์โฟนที่เน้นตอบสนองเรื่องของ entertainment ได้ครบในราคาเบาๆ ทำมาเอาใจคนที่ชอบดูหนังผ่านมือถือหรือเหล่า Youtuber ที่จะได้เต็มอิ่มกับภาพคมชัดจากหน้าจอ qHD IPS ขนาด 4.5 นิ้ว แถมยังมาพร้อมระบบเสียงแบบ dual speaker จาก DTS พร้อมหน่วยประมวลผลแบบ Quadcore 1.2 GHz ที่เพิ่มความคมชัดและรายละเอียดของเสียง งานนี้จะดูหนังจะฟังเพลงก็ได้แบบจัดเต็ม
lenovo,s650,6990,เงิน,8 GB,Lenovo S650 มือถือบางเพียง 8.8 มม. และมีน้ำหนับเบา 126 กรัมเท่านั้น ขนาดหน้าจอ 4.7 นิ้วความละเอียด qHD มาพร้อมกับ Android 4.2 Jelly Bean Quad Core 1.3 GHz  RAM 1 GB  หน่วยความจำภายใน 8 GB  กล้องความละเอียด 8 MP และกล้องหน้าความละเอียด VGA
lenovo,p780 [4gb],9900,เงิน,8 GB,Lenovo P780 สมาร์ทโฟนหน้าจอใหญ่ราคาสบายกระเป๋า ด้วยขนาดหน้าจอที่ใหญ่ถึง 5 นิ้ว มาพร้อมกับ CPU Quad Core 1.2 GHz แรมขนาด 1 GB ติดกล้องมาให้ 8 ล้านพิกเซล แบตเตอรี่ 4 000 mAh ถือว่าเป็นรุ่นที่น่าสนใจไปอย่างยิ่งสำหรับคนที่ต้องการมือถือจอใหญ่ แถมแบตอึด พร้อมกับราคาสบายกระเป๋าเลยครับ 
sony,xperia e... [[1 ซิม]],2990,ขาว:ดำ:ชมพู,4 GB,SONY Xperia E สมาร์ทโฟนขนาดกะทัดรัด น้ำหนักเบา พร้อมรองรับโซเชียลเน็ตเวิร์คเต็มรูปแบบบนหน้าจอสัมผัสกว้าง 3.5 นิ้ว รันบนระบบปฏิบัติการแอนดรอยด์ 4.1 มีกล้องหลังความละเอียด 5 ล้านพิกเซล รองรับการบันทึกวิดีโอ 30 เฟรม/วินาที
sony,xperia e... [[2 ซิม]],5490,ขาว:ดำ:ชมพู,4 GB,SONY Xperia E Dual สมาร์ทโฟน 2 ซิม ขนาดกะทัดรัด น้ำหนักเบา พร้อมรองรับโซเชียลเน็ตเวิร์คเต็มรูปแบบบนหน้าจอสัมผัสกว้าง 3.5 นิ้ว รันบนระบบปฏิบัติการแอนดรอยด์ 4.1 มีกล้องหลังความละเอียด 5 ล้านพิกเซล รองรับการบันทึกวิดีโอ 30 เฟรม/วินาที
samsung,galaxy note 2,8990,ขาว:เทา,16 GB,Samsung Galaxy Note 2 เป็นผลงานสร้างสรรค์อันชาญฉลาด ผสมผสานดีไซน์สวยงามเข้ากับเทคโนโลยีอันทันสมัย ตอบโจทย์อย่างตรงจุดด้วยปากกา S-pen ที่พร้อมจะให้คุณสร้างสรรค์จินตนาการแบบไร้ขีดจำกัด มาพร้อมขุมพลัง Quad Core ความเร็ว 1.6 GHz บนระบบแอนดรอยด์ 4.1 Jellybean แรม 2 GB สนับสนุนการเชื่อมต่อที่หลากหลายทั้ง DLNA  NFC  Wi-Fi  3G กล้องถ่ายรูป 8 ล้านพิกเซล พร้อมไฟแฟลช บันทึกวิดีโอระดับ Full HD กล้องหน้า 1.9 ล้านพิกเซล หน่วยความจำในตัว 16 GB และเพิ่มเติมด้วยการ์ด microSD
